id;kurztitel;kategorie;unterkategorie;datum_beginn;datum_ende;terminliste;landname;ort;va_name;va_adresse;va_telefon;va_fax;va_email;va_internet;teilnehmerkreis;externer_link;lfdnr
100121149;"Neuwerk. Das Weltnaturerbe und die Bedeutung für Mensch, Klima und Zugvögel.";"Politische Bildung";"Ökologie und Umweltpolitik";2023-08-21;2025-08-21;"21.08.2023 - 25.08.2023 (Dieser Termin ist bereits vorbei)
25.08.2024 - 30.08.2024 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 21.08.2025 möglich";Deutschland;"Insel Neuwerk und ggf. andere Orte";"Forum Unna";"Friedrich-Ebert-Str. 58
59425 Unna";0230322441;0230323694;mailto:info@forum-unna.de;www.forum-unna.de;"Für interessierte Berliner Arbeitnehmer/innen";;38
100121150;"Arbeiten und Leben in der Region";"Politische Bildung";Arbeitswelt;2025-03-02;2025-07-31;"31.07.2023 - 03.08.2023 (Dieser Termin ist bereits vorbei)
04.08.2024 - 09.08.2024 (Dieser Termin ist bereits vorbei)
06.10.2024 - 11.10.2024 (Dieser Termin ist bereits vorbei)
09.02.2025 - 14.02.2025 (Dieser Termin ist bereits vorbei)
02.03.2025 - 07.03.2025 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 31.07.2025 möglich";Deutschland;"Berlin und ggf. andere Orte";"IG-Metall - Bezirksleitung
Berlin-Brandenburg-Sachsen";"Alte Jakobstr. 149
10969 Berlin";030/25375037;030/25375025;mailto:Bezirk.berlin-brandenburg-sachsen@igmetall.de;;"Für interessierte Berliner Arbeitnehmer/innen";;39
100121163;"Mosel. Probleme und Perspektiven einer alten Kulturlandschaft.";"Politische Bildung";"Politische Bildungsfahrten";2024-06-02;2025-08-21;"21.08.2023 - 25.08.2023 (Dieser Termin ist bereits vorbei)
03.09.2023 - 08.09.2023 (Dieser Termin ist bereits vorbei)
02.06.2024 - 07.06.2024 (Dieser Termin ist bereits vorbei)
09.06.2024 - 14.06.2024 (Dieser Termin ist bereits vorbei)
07.07.2024 - 12.07.2024 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 21.08.2025 möglich";Deutschland;"Lösnich und ggf. andere Orte";"Forum Unna";"Friedrich-Ebert-Str. 58
59425 Unna";0230322441;0230323694;mailto:info@forum-unna.de;www.forum-unna.de;"Für interessierte Berliner Arbeitnehmer/innen";;40
100121164;"Mittelelbe. Eine Flusslandschaft als Lebensraum.";"Politische Bildung";Deutschlandpolitik;2024-09-09;2025-08-21;"21.08.2023 - 25.08.2023 (Dieser Termin ist bereits vorbei)
27.05.2024 - 31.05.2024 (Dieser Termin ist bereits vorbei)
10.06.2024 - 14.06.2024 (Dieser Termin ist bereits vorbei)
19.08.2024 - 23.08.2024 (Dieser Termin ist bereits vorbei)
09.09.2024 - 13.09.2024 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 21.08.2025 möglich";Deutschland;"Dessau-Roßlau und ggf. andere Orte";"Forum Unna";"Friedrich-Ebert-Str. 58
59425 Unna";0230322441;0230323694;mailto:info@forum-unna.de;www.forum-unna.de;"Für interessierte Berliner Arbeitnehmer/innen";;41
100121169;"Diversity-Trainer/in nach Ansatz von Eine Welt der Vielfalt - 4 Module -";"Rhetorik und Kommunikation";"Rhetorik, berufl.";2023-11-03;2025-08-28;"28.08.2023 - 01.09.2023 (Dieser Termin ist bereits vorbei)
29.09.2023 - 01.10.2023 (Dieser Termin ist bereits vorbei)
03.11.2023 - 05.11.2023 (Dieser Termin ist bereits vorbei)
08.12.2023 - 10.12.2023 (Dieser Termin ist bereits vorbei)
29.01.2024 - 02.02.2024 (Dieser Termin ist bereits vorbei)
15.03.2024 - 17.03.2024 (Dieser Termin ist bereits vorbei)
26.04.2024 - 28.04.2024 (Dieser Termin ist bereits vorbei)
31.05.2024 - 02.06.2024 (Dieser Termin ist bereits vorbei)
26.06.2024 - 30.06.2024 (Dieser Termin ist bereits vorbei)
06.09.2024 - 08.09.2024 (Dieser Termin ist bereits vorbei)
11.10.2024 - 13.10.2024 (Dieser Termin ist bereits vorbei)
22.11.2024 - 24.11.2024 (Dieser Termin ist bereits vorbei)
13.01.2025 - 17.01.2025 (Dieser Termin ist bereits vorbei)
14.03.2025 - 16.03.2025 (Dieser Termin ist bereits vorbei)
16.05.2025 - 18.05.2025 (Dieser Termin ist bereits vorbei)
27.06.2025 - 29.06.2025 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 28.08.2025 möglich";Deutschland;"Berlin und ggf. andere Orte";"Eine Welt der Vielfalt e.V.";"Schillerstr. 59
10627 Berlin";030-3121080;"030 30 10 97 51";mailto:diversityfortbildung@ewdv-diversity.de;https://www.ewdv-diversity.de/angebote/trainer-in-ausbildung/;"Für Berliner Arbeitnehmer/innen, die o.g. Kenntnisse für die berufliche Tätigkeit benötigen";;42
100121181;"Intensivkurs der polnischen Sprache A1";"Sprachen für den Beruf";Polnisch;2025-02-03;2025-08-01;"17.07.2023 - 21.07.2023 (Dieser Termin ist bereits vorbei)
24.07.2023 - 28.07.2023 (Dieser Termin ist bereits vorbei)
05.02.2024 - 09.02.2024 (Dieser Termin ist bereits vorbei)
15.07.2024 - 19.07.2024 (Dieser Termin ist bereits vorbei)
22.07.2024 - 26.07.2024 (Dieser Termin ist bereits vorbei)
03.02.2025 - 07.02.2025 (Dieser Termin ist bereits vorbei)
21.07.2025 - 25.07.2025
28.07.2025 - 01.08.2025";Deutschland;Berlin;"Polka Dot. Sprachschule für Polnisch in Berlin, Inh. Joanna Kulas";"Dresdener Strasse 116
10999 Berlin";03065219703;;mailto:info@polnischkurse-berlin.net;https://www.polnischkurse-berlin.net/;"Für Berliner Arbeitnehmer/innen, die o.g. Fremdsprachenkenntnisse für die berufliche Tätigkeit benötigen";;43
100121182;"Intensivkurs der polnischen Sprache A2";"Sprachen für den Beruf";Polnisch;2025-02-03;2025-08-01;"17.07.2023 - 21.07.2023 (Dieser Termin ist bereits vorbei)
24.07.2023 - 28.07.2023 (Dieser Termin ist bereits vorbei)
05.02.2024 - 09.02.2024 (Dieser Termin ist bereits vorbei)
15.07.2024 - 19.07.2024 (Dieser Termin ist bereits vorbei)
22.07.2024 - 26.07.2024 (Dieser Termin ist bereits vorbei)
03.02.2025 - 07.02.2025 (Dieser Termin ist bereits vorbei)
21.07.2025 - 25.07.2025
28.07.2025 - 01.08.2025";Deutschland;Berlin;"Polka Dot. Sprachschule für Polnisch in Berlin, Inh. Joanna Kulas";"Dresdener Strasse 116
10999 Berlin";03065219703;;mailto:info@polnischkurse-berlin.net;www.polnischkurse-berlin.net;"Für Berliner Arbeitnehmer/innen, die o.g. Fremdsprachenkenntnisse für die berufliche Tätigkeit benötigen";;44
100121183;"Intensivkurs der polnischen Sprache B1";"Sprachen für den Beruf";Polnisch;2025-02-03;2025-08-01;"17.07.2023 - 21.07.2023 (Dieser Termin ist bereits vorbei)
24.07.2023 - 28.07.2023 (Dieser Termin ist bereits vorbei)
05.02.2024 - 09.02.2024 (Dieser Termin ist bereits vorbei)
15.07.2024 - 19.07.2024 (Dieser Termin ist bereits vorbei)
22.07.2024 - 26.07.2024 (Dieser Termin ist bereits vorbei)
03.02.2025 - 07.02.2025 (Dieser Termin ist bereits vorbei)
21.07.2025 - 25.07.2025
28.07.2025 - 01.08.2025";Deutschland;Berlin;"Polka Dot. Sprachschule für Polnisch in Berlin, Inh. Joanna Kulas";"Dresdener Strasse 116
10999 Berlin";03065219703;;mailto:info@polnischkurse-berlin.net;https://www.polnischkurse-berlin.net/;"Für Berliner Arbeitnehmer/innen, die o.g. Fremdsprachenkenntnisse für die berufliche Tätigkeit benötigen";;45
100121216;"Garmisch-Partenkirchen – Alpines Tourismuszentrum im Zeichen des Klimawandels";"Politische Bildung";"Ökologie und Umweltpolitik";2024-07-01;2025-08-14;"14.08.2023 - 18.08.2023 (Dieser Termin ist bereits vorbei)
29.01.2024 - 02.02.2024 (Dieser Termin ist bereits vorbei)
10.06.2024 - 14.06.2024 (Dieser Termin ist bereits vorbei)
01.07.2024 - 05.07.2024 (Dieser Termin ist bereits vorbei)
12.08.2024 - 16.08.2024 (Dieser Termin ist bereits vorbei)
16.09.2024 - 20.09.2024 (Dieser Termin ist bereits vorbei)
03.02.2025 - 07.02.2025 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 14.08.2025 möglich";Deutschland;Grainau;"Lohmarer Institut für Weiterbildung e.V.
LIW";"Donrather Str. 44
53797 Lohmar";02246-302999-10;02246-302999-19;mailto:evinfo@lohmarer-institut.com;https://www.liw-ev.de/detailev/?event=43945;"Für interessierte Berliner Arbeitnehmer/innen";;46
100121253;"Sprachkurs Intensiv Arabisch B1: Syrischer Dialekt";"Sprachen für den Beruf";Arabisch;2024-07-01;2025-08-28;"28.08.2023 - 08.09.2023 (Dieser Termin ist bereits vorbei)
01.07.2024 - 12.07.2024 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 28.08.2025 möglich";Deutschland;"Berlin und ggf. andere Orte";"Kalamon Institut für arabische Sprache
Mirvat Adwan & Mahmoud Ghatfan GbR";"Reichenberger Str. 125
10999 Berlin";"0176 80725422";;mailto:info@kalamon.de;;"Für Berliner Arbeitnehmer/innen, die o.g. Fremdsprachenkenntnisse für die berufliche Tätigkeit benötigen";;47
100121304;",Die hundert Sprachen der Kinder‘ – Vorschulpädagogik in Reggio Emilia";Pädagogik;Weiterbildung;2023-10-16;2025-10-16;"16.10.2023 - 20.10.2023 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 16.10.2025 möglich";Italien;"Reggio Emilia und ggf. andere Orte";"DGB-Bildungswerk Thüringen e.V.";"Schillerstraße 44
99096 Erfurt";0361/217270;0361/2172727;mailto:info@dgb-bwt.de;https://www.dgb-bwt.de/veranstaltung/die-hundert-sprachen-der-kinder-vorschulpaedagogik-in-reggio-emilia/;"Für Berliner Arbeitnehmer/innen, die o.g. Kenntnisse für die berufliche Tätigkeit benötigen";;48
100121312;"Das Team bin ich! Wie Sie sich im Team verwirklichen und Wirkung entfalten";"Rhetorik und Kommunikation";"Rhetorik, berufl.";2024-08-05;2025-07-31;"31.07.2023 - 04.08.2023 (Dieser Termin ist bereits vorbei)
25.09.2023 - 29.09.2023 (Dieser Termin ist bereits vorbei)
05.08.2024 - 09.08.2024 (Dieser Termin ist bereits vorbei)
16.09.2024 - 20.09.2024 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 31.07.2025 möglich";Niederlande;"Harlingen und ggf. andere Orte";"Lohmarer Institut für Weiterbildung e.V.
LIW";"Donrather Str. 44
53797 Lohmar";02246-302999-10;02246-302999-19;mailto:evinfo@lohmarer-institut.com;https://www.liw-ev.de/detailev/?event=44262;"Für Berliner Arbeitnehmer/innen, die o.g. Kenntnisse für die berufliche Tätigkeit benötigen";;49
100121321;"Einführung in die Gefahrstoffverordnung - Sicher mit Gefahrstoffen umgehen - Baustein 1: Gefährdungen durch Gefahrstoffe ermitteln";"Sonstige Veranstaltungen";;2023-09-18;2025-09-18;"18.09.2023 - 22.09.2023 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 18.09.2025 möglich";Deutschland;"Sprockhövel und ggfs. andere Orte";"IG Metall Vorstand
FB Gewerkschaftliche Bildungsarbeit";"Wilhelm-Leuschner-Str. 79
60329 Frankfurt";0696693-2388;0696693-2467;mailto:bildung@igmetall.de;;"Für Berliner Arbeitnehmer/innen, die o.g. Kenntnisse für die berufliche Tätigkeit benötigen";;50
100121341;"Die Landung der Alliierten in der Normandie – wie objektiv ist die kollektive Erinnerung?";"Politische Bildung";Geschichte;2024-10-07;2025-10-09;"09.10.2023 - 13.10.2023 (Dieser Termin ist bereits vorbei)
07.10.2024 - 11.10.2024 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 09.10.2025 möglich";Frankreich;"Caen und ggf. andere Orte";"Lohmarer Institut für Weiterbildung e.V.
LIW";"Donrather Str. 44
53797 Lohmar";02246-302999-10;02246-302999-19;mailto:evinfo@lohmarer-institut.com;https://www.liw-ev.de/detailev/?event=44322;"Für interessierte Berliner Arbeitnehmer/innen";;51
100121342;"Nationalpark Hainich - Schutz für den „Urwald mitten in Deutschland“";"Politische Bildung";"Ökologie und Umweltpolitik";2024-05-13;2025-09-25;"25.09.2023 - 29.09.2023 (Dieser Termin ist bereits vorbei)
13.05.2024 - 17.05.2024 (Dieser Termin ist bereits vorbei)
23.09.2024 - 27.09.2024 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 25.09.2025 möglich";Deutschland;"Hainich und ggf. andere Orte";"Lohmarer Institut für Weiterbildung e.V.
LIW";"Donrather Str. 44
53797 Lohmar";02246-302999-10;02246-302999-19;mailto:evinfo@lohmarer-institut.com;https://www.liw-ev.de/detailev/?event=44333;"Für interessierte Berliner Arbeitnehmer/innen";;52
100121421;"Politisch aktiv in sozialen Medien";"Politische Bildung";"Demokratie und Medienpolitik";2024-04-01;2025-11-20;"20.11.2023 - 24.11.2023 (Dieser Termin ist bereits vorbei)
01.04.2024 - 05.04.2024 (Dieser Termin ist bereits vorbei)
18.11.2024 - 22.11.2024 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 20.11.2025 möglich";Deutschland;"Berlin und ggfs. andere Orte";"IG Metall Vorstand
FB Gewerkschaftliche Bildungsarbeit";"Wilhelm-Leuschner-Str. 79
60329 Frankfurt";0696693-2388;0696693-2467;mailto:bildung@igmetall.de;;"Für interessierte Berliner Arbeitnehmer/innen";;53
100121447;"Tallinn: Metropole Europas - Politisches und gesellschaftliches Leben in Estland";"Politische Bildung";"Politische Bildungsfahrten";2023-09-17;2025-09-17;"17.09.2023 - 22.09.2023 (Dieser Termin ist bereits vorbei)
22.09.2024 - 27.09.2024 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 17.09.2025 möglich";Estland;Tallinn;"Arbeit und Leben Niedersachsen e.V.";"Arndtstr. 20
30167 Hannover";"0541 33807-18";;mailto:bildungsurlaub@aul-nds.de;https://www.aul-nds.de;"Für interessierte Berliner Arbeitnehmer/innen";;54
100121456;"Prüfungsvorbereitungsseminar „PV IMMO“  - Geprüfte/r Immobilienfachwirt/in IHK - online -";"Kaufmännischer Bereich";"Berufe in der Wirtschaft";2023-09-04;2025-08-14;"14.08.2023 - 24.08.2023 (Dieser Termin ist bereits vorbei)
04.09.2023 - 14.09.2023 (Dieser Termin ist bereits vorbei)
15.01.2024 - 25.01.2024 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 14.08.2025 möglich";Deutschland;"Hamburg - online -";"ILS - Institut für Lern- und Bildungssysteme GmbH";"Doberaner Weg 20
22143 Hamburg";"040/67570 - 165";"040/67570 - 260";mailto:bildungsurlaub@fernschulen-hamburg.de;www.ils.de/seminare;"Für Berliner Teilnehmer/innen des Lehrgangs “ Geprüfte/r Immobilienfachwirt/in IHK”";;55
100121464;"Mit Rückenwind neu durchstarten - Gesundheitsförderung durch Selbstmanagement und Rückenprävention";"Gesundheit und Ernährung";"Entspannung und Körpererfahrung";2024-03-04;2025-11-27;"27.11.2023 - 01.12.2023 (Dieser Termin ist bereits vorbei)
04.03.2024 - 08.03.2024 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 27.11.2025 möglich";Deutschland;"Boltenhagen und ggf. andere Orte";"VTF-Bildungswerk gGmbH";"Schäferkampsallee 1
20357 Hamburg";040/41908-246;;mailto:aktivprogramm@vtf-hamburg.de;www.vtf-bildungsurlaub.de;"Für Berliner Arbeitnehmer/innen aus gesundheitsfördernden, pädagogischen, therapeutischen, sozialen, medizinischen und beratenden Berufsfeldern, die o.g. Fortbildung für die berufliche Tätigkeit benötigen";;56
100121473;"Modellregion Bregenzerwald – zukunftsfähiger Klima- und Naturschutz in Vorarlberg";"Politische Bildung";"Ökologie und Umweltpolitik";2025-02-10;2025-10-16;"16.10.2023 - 20.10.2023 (Dieser Termin ist bereits vorbei)
13.05.2024 - 17.05.2024 (Dieser Termin ist bereits vorbei)
11.11.2024 - 15.11.2024 (Dieser Termin ist bereits vorbei)
10.02.2025 - 14.02.2025 (Dieser Termin ist bereits vorbei)
24.02.2025 - 28.02.2025 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 16.10.2025 möglich";Österreich;"Hittisau und ggf. andere Orte";"Lohmarer Institut für Weiterbildung e.V.
LIW";"Donrather Str. 44
53797 Lohmar";02246-302999-10;02246-302999-19;mailto:evinfo@lohmarer-institut.com;;"Für interessierte Berliner Arbeitnehmer/innen";;57
100121482;"New modern? Gute Arbeit im Büro, mobil und im Home Office";"Politische Bildung";Arbeitswelt;2023-10-16;2025-10-16;"16.10.2023 - 20.10.2023 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 16.10.2025 möglich";Deutschland;"Sprockhövel und ggfs. andere Orte";"IG Metall Vorstand
FB Gewerkschaftliche Bildungsarbeit";"Wilhelm-Leuschner-Str. 79
60329 Frankfurt";0696693-2388;0696693-2467;mailto:bildung@igmetall.de;;"Für interessierte Berliner Arbeitnehmer/innen";;58
100121485;"Beirut – geteilte Stadt oder Brücke zwischen Ost und West?";"Politische Bildung";"Politische Bildungsfahrten";2023-10-16;2025-10-16;"16.10.2023 - 20.10.2023 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 16.10.2025 möglich";Libanon;"Beirut und ggf. andere Orte";"Lohmarer Institut für Weiterbildung e.V.
LIW";"Donrather Str. 44
53797 Lohmar";02246-302999-10;02246-302999-19;mailto:evinfo@lohmarer-institut.com;https://www.liw-ev.de/detailev/?event=44395;"Für interessierte Berliner Arbeitnehmer/innen";;59
100121488;"Seminar: Visualisierung in Präsenzworkshops";"Rhetorik und Kommunikation";"Rhetorik, berufl.";2024-03-15;2026-03-15;"15.03.2024 - 16.03.2024 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 15.03.2026 möglich";Deutschland;Berlin;"artop GmbH";"Christburger Str. 4
10405 Berlin";030/4401299-60;030/4401299-21;mailto:akademie@artop.de;https://www.artop.de/akademie/seminare/visualisierung-in-praesenz-workshops/;"Für Berliner Arbeitnehmer/innen, die o.g. Kenntnisse für die berufliche Tätigkeit benötigen";;60
100121490;"Steuerberater-Intensiv-Klausurenlehrgang - hybrid -";"Recht und Steuern";Steuern;2023-09-04;2025-08-21;"21.08.2023 - 09.09.2023 (Dieser Termin ist bereits vorbei)
28.08.2023 - 16.09.2023 (Dieser Termin ist bereits vorbei)
04.09.2023 - 23.09.2023 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 21.08.2025 möglich";Deutschland;"Hürth - hybrid -";"Steuer-Fachschule Dr. Endriss GmbH & Co. KG";"Lichtstraße 45-49
50825 Köln";0221/9364420;;mailto:foerderungen@endriss.de;https://www.endriss.de/weiterbildungskurse/formate/lehrgaenge/steuerberater/intensiv-klausurenlehrgang/;"Für Berliner Arbeitnehmer/innen, die o.g. Kenntnisse für die berufliche Tätigkeit benötigen";;61
100121495;"Schwedisch Sprachkurs  Level A2.1 - 1 Woche";"Sprachen für den Beruf";Schwedisch;2023-08-21;2025-08-21;"21.08.2023 - 25.08.2023 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 21.08.2025 möglich";Schweden;Borgholm;"Annelie Gunnarsson";"Dambachtal 39
65193 Wiesbaden";0171-1487878;;mailto:anneliegunnarsson@yahoo.de;www.schwedisch-erleben.de;"Für Berliner Arbeitnehmer/innen, die o.g. Fremdsprachenkenntnisse für die berufliche Tätigkeit benötigen";;62
100121507;"Dessau und die Elbe";"Politische Bildung";"Ökologie und Umweltpolitik";2023-09-11;2025-09-11;"11.09.2023 - 15.09.2023 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 11.09.2025 möglich";Deutschland;"Dessau-Roßlau und ggf. andere Orte";"Arbeit und Leben DGB/VHS Hamburg e.V.";"Besenbinderhof 60
20097 Hamburg";040/28401611;040/28401616;mailto:office@hamburg.arbeitundleben.de;https://www.arbeitundleben-bildungswerk.de/bildungsurlaub/dessau-und-die-elbe/;"Für interessierte Berliner Arbeitnehmer/innen";;63
100121541;"Baustelle Verkehrswende: Auseinandersetzungen um Mobilität am Beispiel Berlins";"Politische Bildung";"Ökologie und Umweltpolitik";2023-10-16;2025-10-16;"16.10.2023 - 20.10.2023 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 16.10.2025 möglich";Deutschland;"Berlin und ggf. andere Orte";"DGB-Bildungswerk Thüringen e.V.";"Schillerstraße 44
99096 Erfurt";0361/217270;0361/2172727;mailto:info@dgb-bwt.de;https://www.dgb-bwt.de/veranstaltung/baustelle-verkehrswende-auseinandersetzungen-um-mobilitaet-am-beispiel-berlins/;"Für interessierte Berliner Arbeitnehmer/innen";;64
100121547;"Italienisch (Unterstufe, Mittelstufe, Oberstufe) kombinierter Gruppen- und Einzelunterricht";"Sprachen für den Beruf";Italienisch;2023-08-21;2025-08-21;"21.08.2023 - 01.09.2023 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 21.08.2025 möglich";Italien;"Porto Azzurro (Li) und ggf. andere Orte";"ABC ELBA   Centro di Lingua & Cultura Italiana";"Via Località Bocchetto 1
57036 Porto Azzurro (Li)";+390565957888;+390565921029;mailto:info@abcelba.com;www.abcelba.com;"Für Berliner Arbeitnehmer/innen, die o.g. Fremdsprachenkenntnisse für die berufliche Tätigkeit benötigen";;65
